school,roomName,seatName,devSn
大学城校区,101自修室,101-286,101266969
大学城校区,101自修室,101-294,101266977
大学城校区,101自修室,101-302,101266985
大学城校区,101自修室,101-310,101266993
大学城校区,101自修室,101-318,101267001
大学城校区,101自修室,101-326,101267009
大学城校区,101自修室,101-334,101267017
大学城校区,101自修室,101-342,101267025
大学城校区,101自修室,101-350,101267033
大学城校区,101自修室,101-358,101267041
大学城校区,101自修室,101-007,101266690
大学城校区,101自修室,101-015,101266698
大学城校区,101自修室,101-023,101266706
大学城校区,101自修室,101-031,101266714
大学城校区,101自修室,101-039,101266722
大学城校区,101自修室,101-047,101266730
大学城校区,101自修室,101-055,101266738
大学城校区,101自修室,101-063,101266746
大学城校区,101自修室,101-071,101266754
大学城校区,101自修室,101-079,101266762
大学城校区,101自修室,101-087,101266770
大学城校区,101自修室,101-095,101266778
大学城校区,101自修室,101-103,101266786
大学城校区,101自修室,101-111,101266794
大学城校区,101自修室,101-119,101266802
大学城校区,101自修室,101-127,101266810
大学城校区,101自修室,101-135,101266818
大学城校区,101自修室,101-143,101266826
大学城校区,101自修室,101-151,101266834
大学城校区,101自修室,101-159,101266842
大学城校区,101自修室,101-167,101266850
大学城校区,101自修室,101-175,101266858
大学城校区,101自修室,101-183,101266866
大学城校区,101自修室,101-191,101266874
大学城校区,101自修室,101-199,101266882
大学城校区,101自修室,101-207,101266890
大学城校区,101自修室,101-215,101266898
大学城校区,101自修室,101-223,101266906
大学城校区,101自修室,101-231,101266914
大学城校区,101自修室,101-239,101266922
大学城校区,101自修室,101-247,101266930
大学城校区,101自修室,101-255,101266938
大学城校区,101自修室,101-263,101266946
大学城校区,101自修室,101-271,101266954
大学城校区,101自修室,101-279,101266962
大学城校区,101自修室,101-287,101266970
大学城校区,101自修室,101-295,101266978
大学城校区,101自修室,101-303,101266986
大学城校区,101自修室,101-311,101266994
大学城校区,101自修室,101-319,101267002
大学城校区,101自修室,101-327,101267010
大学城校区,101自修室,101-335,101267018
大学城校区,101自修室,101-343,101267026
大学城校区,101自修室,101-351,101267034
大学城校区,101自修室,101-359,101267042
